File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF078VWH	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1							/files/ENCFF962FMH/, /files/ENCFF356LFX/	6419457	ENCODE Processing Pipeline	8d763f2eb37f015acc4b426f0799562c		https://www.encodeproject.org/files/ENCFF078VWH/@@download/ENCFF078VWH.bed.gz				released	s3://encode-public/2021/03/16/1e46d740-c359-484c-b848-58127294252c/ENCFF078VWH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/1e46d740-c359-484c-b848-58127294252c/ENCFF078VWH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF285BIH	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF748UZH/	14892753	ENCODE Processing Pipeline	dd209cfdb07ff81ccb6fabfd42f3bd0f		https://www.encodeproject.org/files/ENCFF285BIH/@@download/ENCFF285BIH.bigBed				released	s3://encode-public/2021/03/16/a16661c8-e57a-4715-bfd3-b5e953c9e7e2/ENCFF285BIH.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/a16661c8-e57a-4715-bfd3-b5e953c9e7e2/ENCFF285BIH.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF144GBU	bam	bam		unfiltered alignments	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1		99					/files/ENCFF318JAY/, /files/ENCFF711IDE/, /files/ENCFF453JCV/, /files/ENCFF759NXZ/, /files/ENCFF110MCL/, /files/ENCFF850AYG/, /files/ENCFF525KYE/, /files/ENCFF095PJX/, /files/ENCFF063GWP/	17184500461	ENCODE Processing Pipeline	4e7e30752c26d20e900c21e96379765f		https://www.encodeproject.org/files/ENCFF144GBU/@@download/ENCFF144GBU.bam				released	s3://encode-public/2021/03/16/a9429c40-6f7e-44c8-8527-f6b0ce0b324c/ENCFF144GBU.bam	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/a9429c40-6f7e-44c8-8527-f6b0ce0b324c/ENCFF144GBU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF337YBN	bam	bam		unfiltered alignments	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1		99					/files/ENCFF587MZS/, /files/ENCFF937WNE/, /files/ENCFF930HSV/, /files/ENCFF181DBZ/, /files/ENCFF661MZA/, /files/ENCFF110MCL/, /files/ENCFF733YOH/, /files/ENCFF948NNH/, /files/ENCFF470FPF/	13717943914	ENCODE Processing Pipeline	195d50ed0e9b7ce21cff49b62fc1ce4d		https://www.encodeproject.org/files/ENCFF337YBN/@@download/ENCFF337YBN.bam				released	s3://encode-public/2021/03/16/1cf19465-40b0-44d8-ad16-3d0bf0492586/ENCFF337YBN.bam	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/1cf19465-40b0-44d8-ad16-3d0bf0492586/ENCFF337YBN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF238BZZ	bam	bam		unfiltered alignments	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1		99					/files/ENCFF670PJU/, /files/ENCFF452AYO/, /files/ENCFF225QOQ/, /files/ENCFF620NLF/, /files/ENCFF110MCL/, /files/ENCFF847GGY/, /files/ENCFF853XDP/, /files/ENCFF856KEW/, /files/ENCFF747WKN/	16976989969	ENCODE Processing Pipeline	3281d4e430394b64e6209f6efdffb40a		https://www.encodeproject.org/files/ENCFF238BZZ/@@download/ENCFF238BZZ.bam				released	s3://encode-public/2021/03/16/03dca4a8-e873-4a02-bc8b-b963fd68a31b/ENCFF238BZZ.bam	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/03dca4a8-e873-4a02-bc8b-b963fd68a31b/ENCFF238BZZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF440GRZ	bam	bam		alignments	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1		99					/files/ENCFF670PJU/, /files/ENCFF452AYO/, /files/ENCFF356LFX/, /files/ENCFF225QOQ/, /files/ENCFF620NLF/, /files/ENCFF304XEX/, /files/ENCFF493CCB/, /files/ENCFF140XLU/, /files/ENCFF110MCL/, /files/ENCFF853XDP/, /files/ENCFF856KEW/, /files/ENCFF847GGY/, /files/ENCFF212UAV/, /files/ENCFF747WKN/	9315246722	ENCODE Processing Pipeline	9c1a73d6c6a28058b7560c896df3303c		https://www.encodeproject.org/files/ENCFF440GRZ/@@download/ENCFF440GRZ.bam				released	s3://encode-public/2021/03/16/734606f2-8c11-4f20-939a-08397921a516/ENCFF440GRZ.bam	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/734606f2-8c11-4f20-939a-08397921a516/ENCFF440GRZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF165WGA	bigWig	bigWig		fold change over control	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1							/files/ENCFF981FXV/	1757032217	ENCODE Processing Pipeline	751b326cbed26ea1fea22bd0aa7a567d		https://www.encodeproject.org/files/ENCFF165WGA/@@download/ENCFF165WGA.bigWig				released	s3://encode-public/2021/03/16/c42d39ff-e361-41b3-9ad8-2460b96161b2/ENCFF165WGA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/c42d39ff-e361-41b3-9ad8-2460b96161b2/ENCFF165WGA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF987JEB	bigWig	bigWig		fold change over control	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1							/files/ENCFF962FMH/	1573954807	ENCODE Processing Pipeline	55bb623b537d4843409a8886a9f4cc2f		https://www.encodeproject.org/files/ENCFF987JEB/@@download/ENCFF987JEB.bigWig				released	s3://encode-public/2021/03/16/766f51e6-5d50-415d-a6b0-652edccce887/ENCFF987JEB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/766f51e6-5d50-415d-a6b0-652edccce887/ENCFF987JEB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF955VKS	bed idr_ranked_peak	bed	idr_ranked_peak	IDR ranked peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1							/files/ENCFF962FMH/	13700513	ENCODE Processing Pipeline	91b185483ce23ae26a53736beac1bb99		https://www.encodeproject.org/files/ENCFF955VKS/@@download/ENCFF955VKS.bed.gz				released	s3://encode-public/2021/03/16/7ab3f811-450c-4f81-b191-9b6db6d485f2/ENCFF955VKS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/7ab3f811-450c-4f81-b191-9b6db6d485f2/ENCFF955VKS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF204UNO	bed idr_ranked_peak	bed	idr_ranked_peak	IDR ranked peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/	14714007	ENCODE Processing Pipeline	f6a0671927c5527f86c63a0d9beb2af0		https://www.encodeproject.org/files/ENCFF204UNO/@@download/ENCFF204UNO.bed.gz				released	s3://encode-public/2021/03/16/03675d0d-b435-4a2b-a2a6-484446cd0907/ENCFF204UNO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/03675d0d-b435-4a2b-a2a6-484446cd0907/ENCFF204UNO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF341IIQ	bed idr_ranked_peak	bed	idr_ranked_peak	IDR ranked peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/	14854892	ENCODE Processing Pipeline	df91fee2e35b86ac86cb4598902d4390		https://www.encodeproject.org/files/ENCFF341IIQ/@@download/ENCFF341IIQ.bed.gz				released	s3://encode-public/2021/03/16/4883b09d-73bc-48fc-9339-1c47d05ecb08/ENCFF341IIQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/4883b09d-73bc-48fc-9339-1c47d05ecb08/ENCFF341IIQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF267VKW	bigWig	bigWig		fold change over control	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1							/files/ENCFF440GRZ/	1847136698	ENCODE Processing Pipeline	ded920c3466e218d1f586f986a6d3ca0		https://www.encodeproject.org/files/ENCFF267VKW/@@download/ENCFF267VKW.bigWig				released	s3://encode-public/2021/03/16/15df20d7-c67a-489e-bfec-b80c0313b18b/ENCFF267VKW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/15df20d7-c67a-489e-bfec-b80c0313b18b/ENCFF267VKW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF914YHG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1							/files/ENCFF981FXV/, /files/ENCFF356LFX/	4093834	ENCODE Processing Pipeline	2752b7f5847f9283d8964ec8d70fb421		https://www.encodeproject.org/files/ENCFF914YHG/@@download/ENCFF914YHG.bed.gz				released	s3://encode-public/2021/03/16/836cdc9b-82e9-41b4-a62a-a0ce1b6accee/ENCFF914YHG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/836cdc9b-82e9-41b4-a62a-a0ce1b6accee/ENCFF914YHG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF452ZBX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1							/files/ENCFF962FMH/, /files/ENCFF356LFX/	4134636	ENCODE Processing Pipeline	9be61c6cb1158d47516fdedd54cfb333		https://www.encodeproject.org/files/ENCFF452ZBX/@@download/ENCFF452ZBX.bed.gz				released	s3://encode-public/2021/03/16/e166cb83-d868-49c6-92b1-49fb1c7a8c95/ENCFF452ZBX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/e166cb83-d868-49c6-92b1-49fb1c7a8c95/ENCFF452ZBX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF792MUL	bed idr_ranked_peak	bed	idr_ranked_peak	IDR ranked peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1							/files/ENCFF440GRZ/	13859960	ENCODE Processing Pipeline	562fe6ee7759efd6c9161d1e9d0e31da		https://www.encodeproject.org/files/ENCFF792MUL/@@download/ENCFF792MUL.bed.gz				released	s3://encode-public/2021/03/16/97bad42d-cd37-4868-82e5-a3b0890e07a4/ENCFF792MUL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/97bad42d-cd37-4868-82e5-a3b0890e07a4/ENCFF792MUL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF838ISC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1							/files/ENCFF440GRZ/, /files/ENCFF356LFX/	4216836	ENCODE Processing Pipeline	f9594a8ba61ffc3ffe8ecb03ac0492e3		https://www.encodeproject.org/files/ENCFF838ISC/@@download/ENCFF838ISC.bed.gz				released	s3://encode-public/2021/03/16/f8342332-d788-47de-9c7a-d7fb5a585eb4/ENCFF838ISC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/f8342332-d788-47de-9c7a-d7fb5a585eb4/ENCFF838ISC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF429WTW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/, /files/ENCFF356LFX/	4749694	ENCODE Processing Pipeline	1f6a3d57b339fd07b5cfdd035f6773b6		https://www.encodeproject.org/files/ENCFF429WTW/@@download/ENCFF429WTW.bed.gz				released	s3://encode-public/2021/03/16/449d6674-e163-4227-9895-e59ddbafc317/ENCFF429WTW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/449d6674-e163-4227-9895-e59ddbafc317/ENCFF429WTW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF766YPJ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1							/files/ENCFF914YHG/	8756839	ENCODE Processing Pipeline	cfe73d37f3d75e30c4334d3ac3a859fb		https://www.encodeproject.org/files/ENCFF766YPJ/@@download/ENCFF766YPJ.bigBed				released	s3://encode-public/2021/03/16/9e7836db-7b7c-4b6f-a449-e711f87d6ac1/ENCFF766YPJ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/9e7836db-7b7c-4b6f-a449-e711f87d6ac1/ENCFF766YPJ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF922VKX	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1							/files/ENCFF452ZBX/	8555164	ENCODE Processing Pipeline	89e91661802b5df02301fb44819155a0		https://www.encodeproject.org/files/ENCFF922VKX/@@download/ENCFF922VKX.bigBed				released	s3://encode-public/2021/03/16/92b6f712-8b45-4d93-b6cb-a45a7188352e/ENCFF922VKX.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/92b6f712-8b45-4d93-b6cb-a45a7188352e/ENCFF922VKX.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF798HKX	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1							/files/ENCFF440GRZ/, /files/ENCFF356LFX/	6546151	ENCODE Processing Pipeline	0ee4c79c16930af0438326d2ae87407b		https://www.encodeproject.org/files/ENCFF798HKX/@@download/ENCFF798HKX.bed.gz				released	s3://encode-public/2021/03/16/5520e57d-6da5-4ab0-9aa5-4aa5177ce5d5/ENCFF798HKX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/5520e57d-6da5-4ab0-9aa5-4aa5177ce5d5/ENCFF798HKX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF596LLG	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1							/files/ENCFF764XLY/	13727657	ENCODE Processing Pipeline	d0cb8d3da3b16d306daa1501d11b4484		https://www.encodeproject.org/files/ENCFF596LLG/@@download/ENCFF596LLG.bigBed				released	s3://encode-public/2021/03/16/cd9d33df-c7ec-48e6-832c-b8f8b01cda04/ENCFF596LLG.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/cd9d33df-c7ec-48e6-832c-b8f8b01cda04/ENCFF596LLG.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF654BVB	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/, /files/ENCFF356LFX/	4600644	ENCODE Processing Pipeline	34299bc8fe96a0ce4aa2c17ca6cc5f56		https://www.encodeproject.org/files/ENCFF654BVB/@@download/ENCFF654BVB.bed.gz				released	s3://encode-public/2021/03/16/0142f632-3657-4207-af7c-bee691561766/ENCFF654BVB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/0142f632-3657-4207-af7c-bee691561766/ENCFF654BVB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF095UFX	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF429WTW/	9954672	ENCODE Processing Pipeline	0ef580faef8786e902f7f5c77b60420b		https://www.encodeproject.org/files/ENCFF095UFX/@@download/ENCFF095UFX.bigBed				released	s3://encode-public/2021/03/16/156c2dfd-7de9-47a0-885d-822c24bcfa3f/ENCFF095UFX.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/156c2dfd-7de9-47a0-885d-822c24bcfa3f/ENCFF095UFX.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF495GDB	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	2	2_1							/files/ENCFF078VWH/	13468783	ENCODE Processing Pipeline	4ab31c6c2659c41c9600df444e16509c		https://www.encodeproject.org/files/ENCFF495GDB/@@download/ENCFF495GDB.bigBed				released	s3://encode-public/2021/03/16/e947a85e-b2ef-4c86-9a88-80346afc7bce/ENCFF495GDB.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/e947a85e-b2ef-4c86-9a88-80346afc7bce/ENCFF495GDB.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF620WFJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/, /files/ENCFF356LFX/	4577528	ENCODE Processing Pipeline	e350ed8971c5e7b2acb17eb30578f4ba		https://www.encodeproject.org/files/ENCFF620WFJ/@@download/ENCFF620WFJ.bed.gz				released	s3://encode-public/2021/03/16/7d589d86-d094-4103-9b4c-ca7a7a9500f3/ENCFF620WFJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/7d589d86-d094-4103-9b4c-ca7a7a9500f3/ENCFF620WFJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF633SQK	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF871TST/	9351299	ENCODE Processing Pipeline	cc4f0a77e2fae3dec12ddabf1eabe8c1		https://www.encodeproject.org/files/ENCFF633SQK/@@download/ENCFF633SQK.bigBed				released	s3://encode-public/2021/03/16/3d3a98bd-211e-41c2-88e1-2a9988e3d7e9/ENCFF633SQK.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/3d3a98bd-211e-41c2-88e1-2a9988e3d7e9/ENCFF633SQK.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
